flow_id,packet_count,total_bytes,avg_packet_size,avg_packet_rate,avg_inter_packet_time,endpoint_a,endpoint_b,_ws.col.Protocol,protocol_type,srcport,dstport,direction_packet_count_a_to_b,direction_packet_count_b_to_a,direction_total_bytes_a_to_b,direction_total_bytes_b_to_a
10.10.10.11:35312.0-10.10.10.1:53.0|UDP,2,172,86.0,11111.111111111111,9e-05,10.10.10.11:35312.0,10.10.10.1:53.0,DNS,UDP,35312.0,53.0,1.0,1.0,86.0,86.0
10.10.10.11:35352.0-10.10.10.1:53.0|UDP,2,172,86.0,11111.111111111111,9e-05,10.10.10.11:35352.0,10.10.10.1:53.0,DNS,UDP,35352.0,53.0,1.0,1.0,86.0,86.0
10.10.10.11:35413.0-10.10.10.1:53.0|UDP,2,180,90.0,11111.111111111111,9e-05,10.10.10.11:35413.0,10.10.10.1:53.0,DNS,UDP,35413.0,53.0,1.0,1.0,74.0,106.0
10.10.10.11:35509.0-52.25.174.177:80.0|TCP,11,1104,100.36363636363636,15.068614938120733,0.0663631,10.10.10.11:35509.0,52.25.174.177:80.0,TCP,TCP,35509.0,80.0,6.0,5.0,565.0,539.0
10.10.10.11:35564.0-52.28.131.102:443.0|TCP,42,9006,214.42857142857142,1.067190884711395,0.937039487804878,10.10.10.11:35564.0,52.28.131.102:443.0,TCP,TCP,35564.0,443.0,21.0,21.0,2807.0,6199.0
10.10.10.11:35565.0-52.28.131.102:443.0|TCP,27,2275,84.25925925925925,0.8637126542275213,1.1577924615384616,10.10.10.11:35565.0,52.28.131.102:443.0,TCP,TCP,35565.0,443.0,14.0,13.0,1424.0,851.0
10.10.10.11:35616.0-10.10.10.1:53.0|UDP,2,450,225.0,70.25925665706457,0.014233,10.10.10.11:35616.0,10.10.10.1:53.0,DNS,UDP,35616.0,53.0,1.0,1.0,77.0,373.0
10.10.10.11:35640.0-10.10.10.1:53.0|UDP,2,172,86.0,9259.25925925926,0.000108,10.10.10.11:35640.0,10.10.10.1:53.0,DNS,UDP,35640.0,53.0,1.0,1.0,86.0,86.0
10.10.10.11:35668.0-54.86.11.193:123.0|UDP,2,180,90.0,10.017831740498087,0.099822,10.10.10.11:35668.0,54.86.11.193:123.0,NTP,UDP,35668.0,123.0,1.0,1.0,90.0,90.0
10.10.10.11:35732.0-10.10.10.1:53.0|UDP,2,450,225.0,38.167938931297705,0.0262,10.10.10.11:35732.0,10.10.10.1:53.0,DNS,UDP,35732.0,53.0,1.0,1.0,77.0,373.0
10.10.10.11:35782.0-54.244.232.183:80.0|TCP,10,1014,101.4,6.714834412183396,0.14892399999999997,10.10.10.11:35782.0,54.244.232.183:80.0,TCP,TCP,35782.0,80.0,6.0,4.0,541.0,473.0
10.10.10.11:35862.0-54.86.11.193:123.0|UDP,2,180,90.0,9.932952570151478,0.100675,10.10.10.11:35862.0,54.86.11.193:123.0,NTP,UDP,35862.0,123.0,1.0,1.0,90.0,90.0
10.10.10.11:36075.0-10.10.10.1:53.0|UDP,2,448,224.0,71.68458781362007,0.01395,10.10.10.11:36075.0,10.10.10.1:53.0,DNS,UDP,36075.0,53.0,1.0,1.0,80.0,368.0
10.10.10.11:36141.0-54.186.215.173:123.0|UDP,2,180,90.0,5.906604765448725,0.169302,10.10.10.11:36141.0,54.186.215.173:123.0,NTP,UDP,36141.0,123.0,1.0,1.0,90.0,90.0
10.10.10.11:36225.0-52.28.38.154:80.0|TCP,10,1442,144.2,46.00897686259675,0.02173488888888889,10.10.10.11:36225.0,52.28.38.154:80.0,TCP,TCP,36225.0,80.0,5.0,5.0,616.0,826.0
10.10.10.11:36396.0-10.10.10.1:53.0|UDP,2,450,225.0,71.1591830925781,0.014053,10.10.10.11:36396.0,10.10.10.1:53.0,DNS,UDP,36396.0,53.0,1.0,1.0,77.0,373.0
10.10.10.11:36429.0-10.10.10.1:53.0|UDP,2,208,104.0,8264.462809917355,0.000121,10.10.10.11:36429.0,10.10.10.1:53.0,DNS,UDP,36429.0,53.0,1.0,1.0,104.0,104.0
10.10.10.11:36488.0-52.1.151.223:123.0|UDP,2,180,90.0,9.406895254221345,0.106305,10.10.10.11:36488.0,52.1.151.223:123.0,NTP,UDP,36488.0,123.0,1.0,1.0,90.0,90.0
10.10.10.11:36671.0-10.10.10.1:53.0|UDP,2,293,146.5,74.60459564309161,0.013404,10.10.10.11:36671.0,10.10.10.1:53.0,DNS,UDP,36671.0,53.0,1.0,1.0,80.0,213.0
10.10.10.11:36832.0-10.10.10.1:53.0|UDP,2,282,141.0,7194.244604316547,0.000139,10.10.10.11:36832.0,10.10.10.1:53.0,DNS,UDP,36832.0,53.0,1.0,1.0,113.0,169.0
10.10.10.11:36858.0-52.28.131.102:443.0|TCP,44,9106,206.95454545454547,1.046251315600201,0.9557933023255814,10.10.10.11:36858.0,52.28.131.102:443.0,TCP,TCP,36858.0,443.0,22.0,22.0,2861.0,6245.0
10.10.10.11:36859.0-52.28.131.102:443.0|TCP,25,2167,86.68,0.955888227670909,1.0461474166666667,10.10.10.11:36859.0,52.28.131.102:443.0,TCP,TCP,36859.0,443.0,13.0,12.0,1370.0,797.0
10.10.10.11:36876.0-10.10.10.1:53.0|UDP,2,180,90.0,10989.010989010989,9.1e-05,10.10.10.11:36876.0,10.10.10.1:53.0,DNS,UDP,36876.0,53.0,1.0,1.0,74.0,106.0
10.10.10.11:36905.0-10.10.10.1:53.0|UDP,2,252,126.0,4694.835680751174,0.000213,10.10.10.11:36905.0,10.10.10.1:53.0,DNS,UDP,36905.0,53.0,1.0,1.0,77.0,175.0
10.10.10.11:37038.0-10.10.10.1:53.0|UDP,2,224,112.0,5000.0,0.0002,10.10.10.11:37038.0,10.10.10.1:53.0,DNS,UDP,37038.0,53.0,1.0,1.0,112.0,112.0
10.10.10.11:37066.0-52.28.38.154:443.0|TCP,21,6886,327.9047619047619,29.6340198547933,0.033745000000000004,10.10.10.11:37066.0,52.28.38.154:443.0,TCP,TCP,37066.0,443.0,12.0,9.0,1647.0,5239.0
10.10.10.11:37068.0-52.28.38.154:443.0|TCP,25,7936,317.44,19.316610514353048,0.051768916666666664,10.10.10.11:37068.0,52.28.38.154:443.0,TCP,TCP,37068.0,443.0,14.0,11.0,2517.0,5419.0
10.10.10.11:37069.0-52.28.38.154:443.0|TCP,21,6630,315.7142857142857,10.138296502591855,0.0986359,10.10.10.11:37069.0,52.28.38.154:443.0,TCP,TCP,37069.0,443.0,12.0,9.0,1535.0,5095.0
10.10.10.11:37076.0-52.28.38.154:443.0|TCP,19,6499,342.05263157894734,21.552033793588983,0.046399333333333334,10.10.10.11:37076.0,52.28.38.154:443.0,TCP,TCP,37076.0,443.0,10.0,9.0,1552.0,4947.0
10.10.10.11:37077.0-52.28.38.154:443.0|TCP,14,2398,171.28571428571428,17.496847202725203,0.05715315384615384,10.10.10.11:37077.0,52.28.38.154:443.0,TCP,TCP,37077.0,443.0,7.0,7.0,1364.0,1034.0
10.10.10.11:37102.0-10.10.10.1:53.0|UDP,2,389,194.5,65.99788806758184,0.015152,10.10.10.11:37102.0,10.10.10.1:53.0,DNS,UDP,37102.0,53.0,1.0,1.0,86.0,303.0
10.10.10.11:37234.0-52.28.38.154:80.0|TCP,10,1428,142.8,46.01368140126998,0.021732666666666664,10.10.10.11:37234.0,52.28.38.154:80.0,TCP,TCP,37234.0,80.0,5.0,5.0,602.0,826.0
10.10.10.11:37245.0-10.10.10.1:53.0|UDP,2,282,141.0,11111.111111111111,9e-05,10.10.10.11:37245.0,10.10.10.1:53.0,DNS,UDP,37245.0,53.0,1.0,1.0,113.0,169.0
10.10.10.11:37321.0-10.10.10.1:53.0|UDP,2,252,126.0,10000.0,0.0001,10.10.10.11:37321.0,10.10.10.1:53.0,DNS,UDP,37321.0,53.0,1.0,1.0,77.0,175.0
10.10.10.11:37322.0-10.10.10.1:53.0|UDP,2,180,90.0,5128.205128205128,0.000195,10.10.10.11:37322.0,10.10.10.1:53.0,DNS,UDP,37322.0,53.0,1.0,1.0,74.0,106.0
10.10.10.11:37354.0-10.10.10.1:53.0|UDP,2,389,194.5,6.463622731268422,0.154712,10.10.10.11:37354.0,10.10.10.1:53.0,DNS,UDP,37354.0,53.0,1.0,1.0,86.0,303.0
10.10.10.11:37385.0-10.10.10.1:53.0|UDP,2,252,126.0,8333.333333333334,0.00012,10.10.10.11:37385.0,10.10.10.1:53.0,DNS,UDP,37385.0,53.0,1.0,1.0,77.0,175.0
10.10.10.11:37473.0-10.10.10.1:53.0|UDP,2,469,234.5,35.816618911174785,0.02792,10.10.10.11:37473.0,10.10.10.1:53.0,DNS,UDP,37473.0,53.0,1.0,1.0,74.0,395.0
10.10.10.11:37491.0-54.86.11.193:123.0|UDP,2,180,90.0,10.631059704031298,0.094064,10.10.10.11:37491.0,54.86.11.193:123.0,NTP,UDP,37491.0,123.0,1.0,1.0,90.0,90.0
10.10.10.11:37541.0-10.10.10.1:53.0|UDP,2,389,194.5,59.36479667557139,0.016845,10.10.10.11:37541.0,10.10.10.1:53.0,DNS,UDP,37541.0,53.0,1.0,1.0,86.0,303.0
10.10.10.11:37694.0-10.10.10.1:53.0|UDP,2,282,141.0,9009.009009009009,0.000111,10.10.10.11:37694.0,10.10.10.1:53.0,DNS,UDP,37694.0,53.0,1.0,1.0,113.0,169.0
10.10.10.11:37695.0-10.10.10.1:53.0|UDP,2,389,194.5,277.0850651149903,0.003609,10.10.10.11:37695.0,10.10.10.1:53.0,DNS,UDP,37695.0,53.0,1.0,1.0,86.0,303.0
10.10.10.11:37791.0-54.231.169.20:80.0|TCP,231,209120,905.2813852813853,90.08846687447074,0.011100200000000001,10.10.10.11:37791.0,54.231.169.20:80.0,TCP,TCP,37791.0,80.0,84.0,147.0,4722.0,204398.0
10.10.10.11:37867.0-10.10.10.1:53.0|UDP,2,252,126.0,10638.297872340427,9.4e-05,10.10.10.11:37867.0,10.10.10.1:53.0,DNS,UDP,37867.0,53.0,1.0,1.0,77.0,175.0
10.10.10.11:37885.0-54.186.215.173:123.0|UDP,2,180,90.0,6.142958940462442,0.162788,10.10.10.11:37885.0,54.186.215.173:123.0,NTP,UDP,37885.0,123.0,1.0,1.0,90.0,90.0
10.10.10.11:37910.0-52.28.161.134:443.0|TCP,37,8825,238.51351351351352,4.8227156336633055,0.20735205555555555,10.10.10.11:37910.0,52.28.161.134:443.0,TCP,TCP,37910.0,443.0,20.0,17.0,2757.0,6068.0
10.10.10.11:37912.0-52.28.161.134:443.0|TCP,30,6284,209.46666666666667,7.135342186406629,0.1401474482758621,10.10.10.11:37912.0,52.28.161.134:443.0,TCP,TCP,37912.0,443.0,15.0,15.0,1385.0,4899.0
10.10.10.11:37917.0-52.28.161.134:443.0|TCP,34,6436,189.2941176470588,1.3140825810111005,0.7609871818181819,10.10.10.11:37917.0,52.28.161.134:443.0,TCP,TCP,37917.0,443.0,17.0,17.0,1525.0,4911.0
10.10.10.11:37941.0-10.10.10.1:53.0|UDP,2,301,150.5,38.76269478254128,0.025798,10.10.10.11:37941.0,10.10.10.1:53.0,DNS,UDP,37941.0,53.0,1.0,1.0,77.0,224.0
10.10.10.11:38130.0-10.10.10.1:53.0|UDP,2,208,104.0,9433.962264150943,0.000106,10.10.10.11:38130.0,10.10.10.1:53.0,DNS,UDP,38130.0,53.0,1.0,1.0,104.0,104.0
10.10.10.11:38249.0-50.112.125.26:80.0|TCP,10,1014,101.4,6.69705143707562,0.14931944444444445,10.10.10.11:38249.0,50.112.125.26:80.0,TCP,TCP,38249.0,80.0,6.0,4.0,541.0,473.0
10.10.10.11:38265.0-10.10.10.1:53.0|UDP,2,330,165.0,592.0663114268798,0.001689,10.10.10.11:38265.0,10.10.10.1:53.0,DNS,UDP,38265.0,53.0,1.0,1.0,74.0,256.0
10.10.10.11:38317.0-10.10.10.1:53.0|UDP,4,504,126.0,24793.388429752067,4.0333333333333336e-05,10.10.10.11:38317.0,10.10.10.1:53.0,DNS,UDP,38317.0,53.0,2.0,2.0,154.0,350.0
10.10.10.11:38354.0-10.10.10.1:53.0|UDP,2,224,112.0,6896.551724137931,0.000145,10.10.10.11:38354.0,10.10.10.1:53.0,DNS,UDP,38354.0,53.0,1.0,1.0,112.0,112.0
10.10.10.11:38428.0-54.231.169.44:80.0|TCP,231,209120,905.2813852813853,87.9352460141438,0.011372004347826087,10.10.10.11:38428.0,54.231.169.44:80.0,TCP,TCP,38428.0,80.0,84.0,147.0,4722.0,204398.0
10.10.10.11:38626.0-52.37.127.48:123.0|UDP,2,180,90.0,6.05990825298905,0.165019,10.10.10.11:38626.0,52.37.127.48:123.0,NTP,UDP,38626.0,123.0,1.0,1.0,90.0,90.0
10.10.10.11:38636.0-10.10.10.1:53.0|UDP,2,252,126.0,10638.297872340427,9.4e-05,10.10.10.11:38636.0,10.10.10.1:53.0,DNS,UDP,38636.0,53.0,1.0,1.0,77.0,175.0
10.10.10.11:38649.0-52.58.68.165:443.0|TCP,19,6501,342.1578947368421,23.57702811560603,0.04241416666666667,10.10.10.11:38649.0,52.58.68.165:443.0,TCP,TCP,38649.0,443.0,10.0,9.0,1554.0,4947.0
10.10.10.11:38650.0-52.58.68.165:443.0|TCP,16,2573,160.8125,21.334638064976772,0.04687213333333332,10.10.10.11:38650.0,52.58.68.165:443.0,TCP,TCP,38650.0,443.0,8.0,8.0,1442.0,1131.0
10.10.10.11:38701.0-10.10.10.1:53.0|UDP,2,208,104.0,5025.125628140703,0.000199,10.10.10.11:38701.0,10.10.10.1:53.0,DNS,UDP,38701.0,53.0,1.0,1.0,104.0,104.0
10.10.10.11:38807.0-10.10.10.1:53.0|UDP,2,282,141.0,11111.111111111111,9e-05,10.10.10.11:38807.0,10.10.10.1:53.0,DNS,UDP,38807.0,53.0,1.0,1.0,113.0,169.0
10.10.10.11:38905.0-10.10.10.1:53.0|UDP,2,180,90.0,8849.557522123894,0.000113,10.10.10.11:38905.0,10.10.10.1:53.0,DNS,UDP,38905.0,53.0,1.0,1.0,74.0,106.0
10.10.10.11:39004.0-52.25.174.177:80.0|TCP,11,1104,100.36363636363636,16.14431728103866,0.0619413,10.10.10.11:39004.0,52.25.174.177:80.0,TCP,TCP,39004.0,80.0,6.0,5.0,565.0,539.0
10.10.10.11:39080.0-52.28.161.134:443.0|TCP,38,8928,234.94736842105263,4.707318047526609,0.21243518918918922,10.10.10.11:39080.0,52.28.161.134:443.0,TCP,TCP,39080.0,443.0,19.0,19.0,2715.0,6213.0
10.10.10.11:39082.0-52.28.161.134:443.0|TCP,32,6392,199.75,4.747368770858751,0.21064300000000002,10.10.10.11:39082.0,52.28.161.134:443.0,TCP,TCP,39082.0,443.0,16.0,16.0,1439.0,4953.0
10.10.10.11:39211.0-10.10.10.1:53.0|UDP,2,469,234.5,253.1004808909137,0.003951,10.10.10.11:39211.0,10.10.10.1:53.0,DNS,UDP,39211.0,53.0,1.0,1.0,74.0,395.0
10.10.10.11:39244.0-52.28.38.154:443.0|TCP,21,6886,327.9047619047619,35.00291399258988,0.028569050000000002,10.10.10.11:39244.0,52.28.38.154:443.0,TCP,TCP,39244.0,443.0,12.0,9.0,1647.0,5239.0
10.10.10.11:39246.0-52.28.38.154:443.0|TCP,25,7920,316.8,15.346848364825279,0.06515995833333332,10.10.10.11:39246.0,52.28.38.154:443.0,TCP,TCP,39246.0,443.0,14.0,11.0,2501.0,5419.0
10.10.10.11:39247.0-52.28.38.154:443.0|TCP,21,6630,315.7142857142857,9.349827051574112,0.10695384999999999,10.10.10.11:39247.0,52.28.38.154:443.0,TCP,TCP,39247.0,443.0,12.0,9.0,1535.0,5095.0
10.10.10.11:39254.0-52.28.38.154:443.0|TCP,19,6495,341.8421052631579,21.225639157059117,0.04711283333333333,10.10.10.11:39254.0,52.28.38.154:443.0,TCP,TCP,39254.0,443.0,10.0,9.0,1548.0,4947.0
10.10.10.11:39255.0-52.28.38.154:443.0|TCP,14,2400,171.42857142857142,15.409927786707636,0.06489323076923076,10.10.10.11:39255.0,52.28.38.154:443.0,TCP,TCP,39255.0,443.0,7.0,7.0,1366.0,1034.0
10.10.10.11:39257.0-54.186.215.173:123.0|UDP,2,180,90.0,5.725966686325819,0.174643,10.10.10.11:39257.0,54.186.215.173:123.0,NTP,UDP,39257.0,123.0,1.0,1.0,90.0,90.0
10.10.10.11:39321.0-52.58.68.165:443.0|TCP,21,6886,327.9047619047619,29.93931301252361,0.0334009,10.10.10.11:39321.0,52.58.68.165:443.0,TCP,TCP,39321.0,443.0,12.0,9.0,1647.0,5239.0
10.10.10.11:39323.0-52.58.68.165:443.0|TCP,25,7920,316.8,25.8215836162052,0.03872729166666667,10.10.10.11:39323.0,52.58.68.165:443.0,TCP,TCP,39323.0,443.0,14.0,11.0,2501.0,5419.0
10.10.10.11:39324.0-52.58.68.165:443.0|TCP,21,6630,315.7142857142857,13.261280376620366,0.0754075,10.10.10.11:39324.0,52.58.68.165:443.0,TCP,TCP,39324.0,443.0,12.0,9.0,1535.0,5095.0
10.10.10.11:39331.0-52.58.68.165:443.0|TCP,19,6497,341.94736842105266,24.683096467026125,0.04051355555555555,10.10.10.11:39331.0,52.58.68.165:443.0,TCP,TCP,39331.0,443.0,10.0,9.0,1550.0,4947.0
10.10.10.11:39332.0-52.58.68.165:443.0|TCP,14,2400,171.42857142857142,18.390440366167816,0.05437607692307692,10.10.10.11:39332.0,52.58.68.165:443.0,TCP,TCP,39332.0,443.0,7.0,7.0,1366.0,1034.0
10.10.10.11:39635.0-10.10.10.1:53.0|UDP,2,445,222.5,184.36578171091446,0.005424,10.10.10.11:39635.0,10.10.10.1:53.0,DNS,UDP,39635.0,53.0,1.0,1.0,74.0,371.0
10.10.10.11:39738.0-54.244.232.183:80.0|TCP,10,1014,101.4,6.70156943309935,0.14921877777777776,10.10.10.11:39738.0,54.244.232.183:80.0,TCP,TCP,39738.0,80.0,6.0,4.0,541.0,473.0
10.10.10.11:39803.0-10.10.10.1:53.0|UDP,2,301,150.5,72.29612492770387,0.013832,10.10.10.11:39803.0,10.10.10.1:53.0,DNS,UDP,39803.0,53.0,1.0,1.0,77.0,224.0
10.10.10.11:39812.0-10.10.10.1:53.0|UDP,2,282,141.0,9009.009009009009,0.000111,10.10.10.11:39812.0,10.10.10.1:53.0,DNS,UDP,39812.0,53.0,1.0,1.0,113.0,169.0
10.10.10.11:39831.0-10.10.10.1:53.0|UDP,2,172,86.0,8695.652173913044,0.000115,10.10.10.11:39831.0,10.10.10.1:53.0,DNS,UDP,39831.0,53.0,1.0,1.0,86.0,86.0
10.10.10.11:39860.0-10.10.10.1:53.0|UDP,2,208,104.0,8695.652173913044,0.000115,10.10.10.11:39860.0,10.10.10.1:53.0,DNS,UDP,39860.0,53.0,1.0,1.0,104.0,104.0
10.10.10.11:39861.0-10.10.10.1:53.0|UDP,2,448,224.0,73.36757153338225,0.01363,10.10.10.11:39861.0,10.10.10.1:53.0,DNS,UDP,39861.0,53.0,1.0,1.0,80.0,368.0
10.10.10.11:39888.0-52.25.174.177:80.0|TCP,11,1104,100.36363636363636,8.392627244817973,0.1191522,10.10.10.11:39888.0,52.25.174.177:80.0,TCP,TCP,39888.0,80.0,6.0,5.0,565.0,539.0
10.10.10.11:39937.0-52.25.174.177:80.0|TCP,11,1104,100.36363636363636,16.03594617695025,0.0623599,10.10.10.11:39937.0,52.25.174.177:80.0,TCP,TCP,39937.0,80.0,6.0,5.0,565.0,539.0
10.10.10.11:39988.0-10.10.10.1:53.0|UDP,2,252,126.0,8064.516129032258,0.000124,10.10.10.11:39988.0,10.10.10.1:53.0,DNS,UDP,39988.0,53.0,1.0,1.0,77.0,175.0
10.10.10.11:40208.0-10.10.10.1:53.0|UDP,2,252,126.0,10989.010989010989,9.1e-05,10.10.10.11:40208.0,10.10.10.1:53.0,DNS,UDP,40208.0,53.0,1.0,1.0,77.0,175.0
10.10.10.11:40236.0-10.10.10.1:53.0|UDP,2,450,225.0,271.8129926610492,0.003679,10.10.10.11:40236.0,10.10.10.1:53.0,DNS,UDP,40236.0,53.0,1.0,1.0,77.0,373.0
10.10.10.11:40283.0-10.10.10.1:53.0|UDP,2,208,104.0,6211.180124223602,0.000161,10.10.10.11:40283.0,10.10.10.1:53.0,DNS,UDP,40283.0,53.0,1.0,1.0,104.0,104.0
10.10.10.11:40296.0-10.10.10.1:53.0|UDP,2,172,86.0,11111.111111111111,9e-05,10.10.10.11:40296.0,10.10.10.1:53.0,DNS,UDP,40296.0,53.0,1.0,1.0,86.0,86.0
10.10.10.11:40321.0-10.10.10.1:53.0|UDP,2,448,224.0,291.6302128900554,0.003429,10.10.10.11:40321.0,10.10.10.1:53.0,DNS,UDP,40321.0,53.0,1.0,1.0,80.0,368.0
10.10.10.11:40490.0-10.10.10.1:53.0|UDP,2,389,194.5,160.2307322544464,0.006241,10.10.10.11:40490.0,10.10.10.1:53.0,DNS,UDP,40490.0,53.0,1.0,1.0,86.0,303.0
10.10.10.11:40570.0-52.37.127.48:123.0|UDP,2,180,90.0,5.728426744878787,0.174568,10.10.10.11:40570.0,52.37.127.48:123.0,NTP,UDP,40570.0,123.0,1.0,1.0,90.0,90.0
10.10.10.11:40590.0-54.231.184.248:80.0|TCP,231,209120,905.2813852813853,70.02216962779258,0.014281191304347825,10.10.10.11:40590.0,54.231.184.248:80.0,TCP,TCP,40590.0,80.0,84.0,147.0,4722.0,204398.0
10.10.10.11:40696.0-10.10.10.1:53.0|UDP,2,256,128.0,806.4516129032259,0.00124,10.10.10.11:40696.0,10.10.10.1:53.0,DNS,UDP,40696.0,53.0,1.0,1.0,86.0,170.0
10.10.10.11:40764.0-10.10.10.1:53.0|UDP,2,224,112.0,22222.222222222223,4.5e-05,10.10.10.11:40764.0,10.10.10.1:53.0,DNS,UDP,40764.0,53.0,1.0,1.0,112.0,112.0
10.10.10.11:40857.0-10.10.10.1:53.0|UDP,2,293,146.5,178.57142857142858,0.0056,10.10.10.11:40857.0,10.10.10.1:53.0,DNS,UDP,40857.0,53.0,1.0,1.0,80.0,213.0
10.10.10.11:40892.0-52.28.38.154:80.0|TCP,10,1436,143.6,42.72591326639607,0.023405,10.10.10.11:40892.0,52.28.38.154:80.0,TCP,TCP,40892.0,80.0,5.0,5.0,610.0,826.0
10.10.10.11:40999.0-10.10.10.1:53.0|UDP,2,445,222.5,3.628921049193654,0.275564,10.10.10.11:40999.0,10.10.10.1:53.0,DNS,UDP,40999.0,53.0,1.0,1.0,74.0,371.0
10.10.10.11:41017.0-10.10.10.1:53.0|UDP,2,252,126.0,10638.297872340427,9.4e-05,10.10.10.11:41017.0,10.10.10.1:53.0,DNS,UDP,41017.0,53.0,1.0,1.0,77.0,175.0
10.10.10.11:41230.0-52.58.68.165:443.0|TCP,19,6501,342.1578947368421,43.398696592479006,0.023042166666666666,10.10.10.11:41230.0,52.58.68.165:443.0,TCP,TCP,41230.0,443.0,10.0,9.0,1554.0,4947.0
10.10.10.11:41231.0-52.58.68.165:443.0|TCP,14,2402,171.57142857142858,18.876088642112265,0.05297707692307692,10.10.10.11:41231.0,52.58.68.165:443.0,TCP,TCP,41231.0,443.0,7.0,7.0,1368.0,1034.0
10.10.10.11:41445.0-10.10.10.1:53.0|UDP,2,180,90.0,10989.010989010989,9.1e-05,10.10.10.11:41445.0,10.10.10.1:53.0,DNS,UDP,41445.0,53.0,1.0,1.0,74.0,106.0
10.10.10.11:41507.0-10.10.10.1:53.0|UDP,2,450,225.0,258.19777949909627,0.003873,10.10.10.11:41507.0,10.10.10.1:53.0,DNS,UDP,41507.0,53.0,1.0,1.0,77.0,373.0
10.10.10.11:41517.0-10.10.10.1:53.0|UDP,2,252,126.0,8403.361344537814,0.000119,10.10.10.11:41517.0,10.10.10.1:53.0,DNS,UDP,41517.0,53.0,1.0,1.0,77.0,175.0
10.10.10.11:41562.0-10.10.10.1:53.0|UDP,2,293,146.5,38.89083343056042,0.025713,10.10.10.11:41562.0,10.10.10.1:53.0,DNS,UDP,41562.0,53.0,1.0,1.0,80.0,213.0
10.10.10.11:41590.0-10.10.10.1:53.0|UDP,2,282,141.0,21276.595744680853,4.7e-05,10.10.10.11:41590.0,10.10.10.1:53.0,DNS,UDP,41590.0,53.0,1.0,1.0,113.0,169.0
10.10.10.11:41728.0-10.10.10.1:53.0|UDP,2,252,126.0,9259.25925925926,0.000108,10.10.10.11:41728.0,10.10.10.1:53.0,DNS,UDP,41728.0,53.0,1.0,1.0,77.0,175.0
10.10.10.11:41766.0-10.10.10.1:53.0|UDP,2,375,187.5,288.3506343713956,0.003468,10.10.10.11:41766.0,10.10.10.1:53.0,DNS,UDP,41766.0,53.0,1.0,1.0,79.0,296.0
10.10.10.11:41829.0-10.10.10.1:53.0|UDP,2,293,146.5,294.6375957572186,0.003394,10.10.10.11:41829.0,10.10.10.1:53.0,DNS,UDP,41829.0,53.0,1.0,1.0,80.0,213.0
10.10.10.11:41892.0-10.10.10.1:53.0|UDP,4,938,234.5,169.0236069637726,0.005916333333333333,10.10.10.11:41892.0,10.10.10.1:53.0,DNS,UDP,41892.0,53.0,2.0,2.0,148.0,790.0
10.10.10.11:41940.0-10.10.10.1:53.0|UDP,2,252,126.0,5000.0,0.0002,10.10.10.11:41940.0,10.10.10.1:53.0,DNS,UDP,41940.0,53.0,1.0,1.0,77.0,175.0
10.10.10.11:42008.0-52.28.161.134:443.0|TCP,32,6392,199.75,4.331221653202157,0.23088174193548386,10.10.10.11:42008.0,52.28.161.134:443.0,TCP,TCP,42008.0,443.0,16.0,16.0,1439.0,4953.0
10.10.10.11:42053.0-52.28.38.154:80.0|TCP,10,1426,142.6,41.848591794886104,0.023895666666666666,10.10.10.11:42053.0,52.28.38.154:80.0,TCP,TCP,42053.0,80.0,5.0,5.0,600.0,826.0
10.10.10.11:42067.0-54.231.169.24:80.0|TCP,233,209628,899.6909871244635,58.42510103513161,0.017115931034482758,10.10.10.11:42067.0,54.231.169.24:80.0,TCP,TCP,42067.0,80.0,85.0,148.0,4788.0,204840.0
10.10.10.11:42084.0-10.10.10.1:53.0|UDP,2,282,141.0,10869.565217391304,9.2e-05,10.10.10.11:42084.0,10.10.10.1:53.0,DNS,UDP,42084.0,53.0,1.0,1.0,113.0,169.0
10.10.10.11:42147.0-10.10.10.1:53.0|UDP,2,450,225.0,260.8242044861763,0.003834,10.10.10.11:42147.0,10.10.10.1:53.0,DNS,UDP,42147.0,53.0,1.0,1.0,77.0,373.0
10.10.10.11:42247.0-10.10.10.1:53.0|UDP,2,208,104.0,12987.012987012988,7.7e-05,10.10.10.11:42247.0,10.10.10.1:53.0,DNS,UDP,42247.0,53.0,1.0,1.0,104.0,104.0
10.10.10.11:42477.0-10.10.10.1:53.0|UDP,4,890,222.5,211.28248468201986,0.004733,10.10.10.11:42477.0,10.10.10.1:53.0,DNS,UDP,42477.0,53.0,2.0,2.0,148.0,742.0
10.10.10.11:42501.0-10.10.10.1:53.0|UDP,2,389,194.5,289.77108084613155,0.003451,10.10.10.11:42501.0,10.10.10.1:53.0,DNS,UDP,42501.0,53.0,1.0,1.0,86.0,303.0
10.10.10.11:42505.0-52.25.174.177:80.0|TCP,11,1104,100.36363636363636,10.766174831913094,0.0928835,10.10.10.11:42505.0,52.25.174.177:80.0,TCP,TCP,42505.0,80.0,6.0,5.0,565.0,539.0
10.10.10.11:42510.0-10.10.10.1:53.0|UDP,2,389,194.5,3.115886033352444,0.320936,10.10.10.11:42510.0,10.10.10.1:53.0,DNS,UDP,42510.0,53.0,1.0,1.0,86.0,303.0
10.10.10.11:42512.0-10.10.10.1:53.0|UDP,2,301,150.5,279.17364600781684,0.003582,10.10.10.11:42512.0,10.10.10.1:53.0,DNS,UDP,42512.0,53.0,1.0,1.0,77.0,224.0
